StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
2|400|Retail cuts, whole, half, quarter|Farm direct, locally in VA|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Mount Airy Farms^_
2|400|Retail cuts, ground, sausage, jerky|Nationwide, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Also doing business under the B Bar Ranch and B Bar Land And Livestock, this brand produces beef for sale on their website. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|B Bar Beef^_
2|400|Retail cuts, whole, half, quarter|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Kerith Brook Farm^_
2|390|Whole, half, quarter, retail cuts|Locally in OH, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This farm sells beef at the North Union Farmers Markets and from the farm direct. Pricing can be found on their website. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Snake Hill Farm^_
2|390|Retail cuts, whole, half, ground|Farm direct, online, shipped|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Good Earth Farms^_
2|380|Whole, half, quarter, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. They say: “Due to having more customers than cows, we now send out an availability email in May every year and those folks quickest to respond have their orders filled subject to availability for 1/4, 1/2, and whole beef. We accept ground beef orders all summer and fill them typically in October.” Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|The Selkirk Ranch^_
2|375|Retail cuts, whole, half, quarter|Locally in WI, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Medow Farms Organic LLC is a third generation certified organic family farm located in NE Wisconsin. Medow Farms sells at restaurants and supermarkets locally in Wisconsin and also does on-farm sales. Check their Facebook page for more information. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Medow Farms Organic^_
2|375|Retail cuts|Farm direct|NULL|NULL|NULL|NULL|No|McKnight Farm operates out of East Montpelier, VT. They sell certified organic milk, organic beef (all cuts), organic pork, organic chicken (limited), and organic eggs. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research|McKnight Farm^_
2|375|Unknown|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Miess Organic Beef Farm offers wedding planning services, certified organic cattle, crops and fresh flowers. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Miess Organic Beef Farm^_
2|370|Retail cuts|Locally in CA|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Also doing business as Foothill Farms of Cuyama, this brands raises 100% grass fed cattle, organic poultry, and eggs. Their products can be found at farmers markets in Southern California. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|SZ Ranch^_
2|370|Eighth|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Starr Valley Farm^_
2|370|Retail cuts, whole, halves|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research. What Cornucopia’s investigation was able to find shows this brand is likely an organic dairy that also sells grass fed beef locally at farmer markets & from the farm.|Brook Ridge Farm^_
2|370|Retail cuts, ground|Locally in WI, online, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Stein’s Organics Beef can be purchased through local stores and co-ops and their online store. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Stein's Organics^_
2|350|Half, quarter|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Valley View Dairy is primarily an organic milk producer that sells some beef. Contact the farm directly to purchase beef. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Valley View Dairy^_
2|345|Retail cuts|Locally in NH, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Winsome Farm Organics^_
2|345|Retail cuts|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|C2 Cattle Co^_
2|335|Bulk, whole, halves, quarters|Locally in MI|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Not much is known about this brand as they were not transparent in Cornucopia’s investigation.|BF&E Organics (Boughan Farms & Enterprise)^_
2|330|Whole, half, quarter|Online, Montana Billings area|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Aspen Island LLC^_
2|310|Ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Rocky Ridge Organic Dairy Farm is a second generation family-owned dairy farm located in Litchfield, Maine. They have been shipping certified organic milk since 1997. When available they sell beef, pork, chicken, turkey and eggs at their farm. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Rocky Ridge Organic Dairy Farm^_
2|270|Whole, half|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Snowball Ranch Organics^_
2|260|Unknown|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Cantagree Farms^_
2|250|Unknown|Montana|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. A-T Ranch has very little online presence but our research shows they raise organic and GAP-certified grass-finished steers. A-T Ranch markets their beef to local customers to be processed at L&M Lockers in Belt, MT. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|A.T. Ranch^_
2|230|Unknown|Locally in MD, curbside|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Country Pleasures Farm^_
2|230|Unknown|Locally in MT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation some limited information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. Nate Powell-Palm is a National Organic Standards Board member (from January 2020 – January 2025). He operates Cold Spring Organics, a 1,000 leased acre certified organic farm outside Belgrade, Montana. He is a first-generation farmer and rancher, with diverse experience across a range of crops, grains, and livestock. Powell-Palm has extensive experience inspecting organic operations around the United States as an independent organic inspector. As an educator he developed curriculum and provided training around the United States and internationally for the International Organic Inspectors Association. He has served on several agricultural boards both at the state and national level.|Cold Springs Ranch^_
2|230|Whole, half|Locally in VA|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|C. R. Farms LLC^_
2|230|Retail cuts, ground|Locally in SD, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Dirksen Organic Beef^_
2|230|Retail cuts, sausage, hot dogs|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Danda Farms is a family owned and operated organic farm and store in Manheim, PA. They say: “You may purchase our beef at our farm store in Manheim, PA. You pick the cuts and quanities you want and pay per pound.” Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Danda Farms^_
2|230|Ground|Farm direct, locally in MN|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This brand sells beef, forage, & grain in central MN. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Sandy Plains Farm^_
2|160|Whole, half, quarters, ground, hot dogs|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Also doing business under the names Frankfort Meat Co. and VB Farms, this farm sells their meat out of several locations in Kansas. Use the contact form on their website for information about ordering. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Bowman Road Farm^_
1|140|Retail cuts, ground, veal|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Strauss Brands Organic Meats^_
1|110|Retail cuts|Online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Greensbury Market appears to source their beef from the Rastelli Brothers, Inc. (DBA Rastelli Foods). Rastelli sources their beef from multiple farms and ranches, gazing in PA, OH, and TX. Greensbury Market markets their supplier as “country’s largest suppliers of organic grass-fed beef.” This brand and their supplier were not transparent in Cornucopia’s research. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Greensbury Market^_
1|100|Retail cuts|Nationwide|NULL|NULL|NULL|NULL|No|NOTE: Investigation into this new brand is currently ongoing, and this entry is pending for updates. Please contact this brand to encourage them to participate in Cornucopia’s survey.|Raise American^_
1|30|Retail cuts, ground, sausages, wholesale|Nationwide, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Verde Farms sources their 100% grass fed beef from a network of family farmers in Uruguay, Australia, and North America. You can find Verde at major retailers, including BJ’s Wholesale Club and Market Basket. You can also buy online at Amazon Fresh in certain areas. In May 2017, Verde acquired Estancia Beef, the import division of Uruguay-based El Raigon Natural Beef. This is a large scale brand and little to no info was found about their individual suppliers. Cornucopia’s investigation found litte information about this brand and associated farming practices, due to the brand owners not participating in our survey and a lack of transparency. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Verde Farms^_
1|0|Sausages|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Daniel's Gourmet Meats & Sausages^_
1|0|Retail cuts, ground, sausages|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey and is a store brand, meaning their beef supply is difficult to confirm or track for quality. Cornucopia’s investigation found little information about this brand and associated farming practices, due to the brand owners not participating in our survey and a lack of transparency. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Whole Foods^_
1|0|Unknown|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Not much is known about this brand as they were not transparent in Cornucopia’s investigation.|American Custom Meats^_
1|0|Retail cuts|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Simply Nature (Aldi)^_
1|0|Retail cuts, buffalo, elk|Nationwide, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Azure Standard is a distributor for multiple brands and has multiple DBAs. They distribute for brands including Blackwing, Thousand Hills, Organic Prairie, Hardgrass, etc. This brand was not transparent in Cornucopia’s investigation. They say: “From our 62,400 square-foot warehouse in Moro, Oregon, we send healthy food and products to individuals, buying clubs, stores, restaurants, and manufacturers in all the States but those in the far Northeast. (We’re planning to come your way sometime soon!) We’ve tried to make it easy for you to get all of your groceries in one place, knowing that each product is vetted for quality and healthfulness. Whether you’re looking for organic ice cream, specialty cheeses, bulk beans, or potato chips, you’ll find it here. We also sell nutritional supplements, health & beauty products, household necessities, animal feed & pet food, and gardening items. See a full overview of What We Sell.”|Azure Standard (DBA of Azure Farms, Inc.)^_
1|0|Retail cuts, wholesale, bison|Online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Blackwing purchases direct from growers throughout the U.S. as well as their own ranchers/farmers. This brand is larger and has poor transparency, but they may sell other bands who are more transparent in their practices. If you are familiar with Blackwing we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Blackwing Meats^_
1|0|Retail cuts, ground|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This brand name does not produce their own beef, but re-brands wholesale offerings under their own label. Because their sourcing is not transparent, it was difficult for Cornucopia investigators to confirm any information about their organic offerings. Products are widely available at different retailers; in fact over 16,500 retail locations and food distributors feature Meyer Natural Foods’ products across the United States, Canada, and Asia. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Meyer Natural Foods^_
1|0|Sausages|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Applegate (Hormel)^_
1|0|Jerky, ground|Online, South|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Laura’s Lean Co. is a brand name & subsidiary distributed by Meyer Natural Foods. Their products can be found at grocery stores in Southern US Meyer Natural Food stores. They have several organic beef products but it is unclear who supplies their organic beef. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. As of now, their practices and sourcing are not transparent.|Laura's Lean^_
1|0|Retail cuts|Locally in VT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This brand’s beef is available at Sweet Clover Market in Essex Center, Vermont. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Cedar Acre Organic Farms^_
1|0|Retail cuts, ground|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey and is a store brand, meaning their beef supply is difficult to confirm or track for quality. Wegmans is a sourcing partner is Verde Farms. Cornucopia’s investigation found little information about this brand and associated farming practices, due to the brand owners not participating in our survey and a lack of transparency. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Wegmans^_
1|0|Retail cuts, ground|Nationwide, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey.Cornucopia’s investigation found little information about this store brand. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|O Organics (Safeway)^_
1|0|Retail cuts|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Simply Truth (Kroger)^_
1|0|Retail cuts, veal|Locally in VT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Burelli Farm^_
