StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
1|0|NULL|Midwest, KS|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Clearly Organic (Associated Wholesale Grocers)^_
1|0|NULL|NYC|NULL|NULL|NULL|NULL|NULL|Market sells Eggland’s Best, Horizon, Organic Valley, Pete & Gerrys, Vital Farms, & Wholesome Pantry brands. No store brand.|Fairway Market^_
1|0|NULL|Upper midwest|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|True Goodness (Meijer)^_
1|0|NULL|Northeast|NULL|NULL|NULL|NULL|NULL|Stew Leonard’s may be supplied by Amish farmers (whose practices are unknown). Stew Leonard’s is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Stew Leonard's^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Naturally Organic (Nationwide Food Corp)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Nature's Basket (Giant Eagle/Ahold USA)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Good and Gather (Target)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency. Kirkland Signature may be supplied in part by Wilcox Family Farms (cage-free organic).|Kirkland Signature (Costco)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Marketside (Walmart)^_
1|0|NULL|unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Great Day (CCF Brands)^_
1|0|NULL|PA|NULL|NULL|NULL|NULL|NULL|Esbenshade Farms is a wholesale producer that sells farm fresh eggs to distributors in retail and food service industries. This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Esbenshade Farms^_
1|0|NULL|MN|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Lunds & Byerlys^_
1|0|NULL|NY, NJ|NULL|NULL|NULL|NULL|NULL|Eggs from this brand are sourced primarily from Amish farms and can be found at 37 markets including Whole Foods. These eggs are also used in ready-made foods. This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|EcoMeal^_
1|0|NULL|East Coast|NULL|NULL|NULL|NULL|NULL|Shoprite stores sell cage free organic eggs under their store brand: these eggs are likely sourced from industrial organic operations. Because Wholesome Pantry is a private label, or store brand, grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Wholesome Pantry (Shoprite)^_
1|0|NULL|OH, IL|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Heinen's^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|365 by Whole Foods Market^_
1|0|NULL|Eastern US|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Mountainside Farms^_
1|0|NULL|Western US|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Sun Harvest Organic (Smart and Final)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Great Value (Walmart)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Gemperle Family Farms^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Sprouts Organic^_
1|0|NULL|CA|NULL|NULL|NULL|NULL|NULL|Clover eggs can be found at Safeway and Albertsons stores in California. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Clover Sonoma^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Aldi sells cage free organic eggs under their store brand: these eggs are likely sourced from industrial organic operations. Because Simply Nature is a private label, or store brand, grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Simply Nature (Aldi)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Kroger stores sell cage free organic eggs under their store brand: these eggs are likely sourced from industrial organic operations. Because Simple Truth is a private label, or store brand, grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Simple Truth (Kroger)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Trader Joe's^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Crown S Ranch is a sustainable family farm nestled in Washington’s Methow Valley. They write: “We have 150 plus acres of lush, certified organic pastures that produce healthful food for our family and yours. Our Ranch has been owned and lovingly tended by our family since the early 1960s. By integrating the traditional craft of animal husbandry and innovative technology, we are able to raise our animals humanely without the use of toxic drugs or chemicals. We utilize natural cycles that protect and enhance the environment and maintain a balanced ecosystem.We produce pasture raised beef, pork, lamb and poultry on our certified organic pastures. Our steers and lambs are entirely grass fed and finished. Our pig’s and poultry’s pasture diet is supplemented only with certified organic feed.”|Barnstar Family Farms (NuCal)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Cadia^_
1|0|NULL|Upper midwest|NULL|NULL|NULL|NULL|NULL|Sparboe Farms is a shell Egg producer for conventional white, cage free, and organic eggs sold in variety of cartons and packages. Sparboe Foods, Inc. also supplies some of Farmers Hen House non-organic eggs and other private-label brands.|Sparboe Farms Organic^_
1|0|NULL|NY NJ|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Green Way^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Nature's Promise (Giant)^_
1|0|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Petaluma Pastures^_
1|0|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Gelson's Market^_
