StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Nature's Basket (Giant Eagle)^_
1|0|Fluid milk, sour cream|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Shamrock Farms^_
1|0|Fluid milk|CT, NY|NULL|NULL|NULL|NULL|NULL|This brand produces a limited quantity oforganic milkfrom  farms throughout New England.|Stew Leonard's^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Nature's Best (KeHE)^_
1|0|Fluid Milk|Unknown|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Bethel Creamery^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Kemps (Dairy Farmers of America)^_
1|0|Cheese, fluid milk, cream|TX, KS, OK|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. In the past, HEB has purchased milk from Natural Prairie Dairy, one of the largest “organic” dairies in the country. Cornucopia has filedmultiple legal complaintswith the USDA against Natural Prairie Dairy and its certifier, the Texas Department of Agriculture. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|HEB Organics (HEB Grocery Company/Central Market)^_
1|0|Fluid milk, cheese, yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Trader Joe's^_
1|0|Kefir, yogurt|East, CA|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Latta (Latta USA)^_
1|0|Cheese, kefir, yogurt|WA|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Samish Bay Cheese Farm^_
1|0|Ice cream, fluid milk, packaged products|Southeast|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Greenwise (Publix)^_
1|0|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Applegate Farms (Hormel)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Wild Harvest (Albertson's)^_
1|0|Fluid milk|Unknown|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Clearly Organic (Associated Wholesale Grocers)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Full Circle (Topco)^_
1|0|Fluid milk|Southeast|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Winn Dixie Organics (Bi-Lo)^_
1|0|Fluid milk|NY, PA, NJ, VA, MD|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Wegmans^_
1|0|Fluid milk, formula|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Great Value Food (Walmart)^_
1|0|Fkuid milk|OR, WA|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes. NOTE: New Seasons has at times over the past 10 years been forthcoming about their organic supplier arrangements, however in December 2019 New Seasons was sold to South Korean discount retailer E-Mart. Cornucopia does not currently have any information on New Seasons Market’s organic dairy products.|New Seasons Market (Good Food Holdings/E-Mart)^_
1|0|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Glanbia Foods^_
1|0|Infant formula|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Similac (Abbott Laboratories)^_
1|0|Fluid milk|Northeast|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Fairway^_
1|0|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Galbani (Lactalis)^_
1|0|Fluid milk, cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Member's Mark (Sam's Club)^_
1|0|Butter, cheese, fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Natural Directions (Unified Grocers)^_
1|0|Formula|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Honest Infant Formula (Honest Company)^_
1|0|Butter, fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Woodstock (UNFI)^_
1|0|Fluid milk|CA, NV|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Sunnyside Farms Dairy (Save Mart/Super Store Industries)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Western Family (Topco)^_
1|0|Yogurt|GA, SC, TN, FL, AZ, AL, NC, CA, NV|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Voskos (Sun Valley Dairy)^_
1|0|Fluid milk|OH, East|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Wellsley Farms (BJ's Wholesale Club)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Kroger is known to have purchased milk from Natural Prairie Dairy, one of the largest “organic” dairies in the country. Cornucopia has filedmultiple legal complaintswith the USDA against Natural Prairie Dairy and its certifier, the Texas Department of Agriculture. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Simple Truth (Kroger)^_
1|0|Fluid milk|AZ, CA|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Sprout's^_
1|0|Ice Cream|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Talenti (Unilever)^_
1|0|Fluid milk|Midwest, West, HI|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Stremicks Heritage Foods^_
1|0|Infant formula|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Happy Family (Danone NA)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Simply Balanced (Target)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Kirkland Signature (Costco)^_
1|0|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Olympus Dairy^_
1|0|Condensed milk, evaporated milk, fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.f-serving and it would be prudent to question their trustworthiness.|Santini Foods^_
1|0|Butter (ghee)|Nationwide|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Mama Sattva^_
1|0|Fluid milk|AL, GA, NC, SC, TN|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Harvest Farms (Ingles Markets)^_
1|0|Fluid milk|Midwest|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Hiland Dairy^_
1|0|Fluid milk, A2 milk, raw milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|O Organics (Safeway)^_
1|0|Fluid milk|DC, MD, NJ, PA, VA|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|MOM's Organic Market^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Friendly Farms (Aldi)^_
1|0|Ice cream|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Double Rainbow^_
